,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,3.2502530478480014,positive,Actinomycetaceae
1,PC1,2,0.5497690832616496,positive,Aerococcus
2,PC1,3,0.11651311997832108,positive,Aeromonas
3,PC1,4,352.2863625704156,negative,Akkermansia
4,PC1,5,20.901826505422115,negative,Alcaligenes faecalis et rel.
5,PC1,6,2364.506010631564,negative,Allistipes et rel.
6,PC1,7,0.9218596620644752,positive,Anaerobiospirillum
7,PC1,8,3.879341843168449,negative,Anaerofustis
8,PC1,9,1657.5557237748014,negative,Anaerostipes caccae et rel.
9,PC1,10,112.95050703550382,negative,Anaerotruncus colihominis et rel.
10,PC1,11,238.8114014079866,negative,Anaerovorax odorimutans et rel.
11,PC1,12,0.07128400688250683,negative,Aneurinibacillus
12,PC1,13,21.707324252309174,positive,Aquabacterium
13,PC1,14,1.0114063606733634,positive,Asteroleplasma et rel.
14,PC1,15,0.15988491206017397,negative,Atopobium
15,PC1,16,2.300035517777433,positive,Bacillus
16,PC1,17,288.8265925628072,negative,Bacteroides fragilis et rel.
17,PC1,18,73.4969234864509,negative,Bacteroides intestinalis et rel.
18,PC1,19,435.3332972930206,negative,Bacteroides ovatus et rel.
19,PC1,20,281.0459230761007,negative,Bacteroides plebeius et rel.
20,PC1,21,153.2830581515268,negative,Bacteroides splachnicus et rel.
21,PC1,22,140.64588687067314,negative,Bacteroides stercoris et rel.
22,PC1,23,791.6624745198756,negative,Bacteroides uniformis et rel.
23,PC1,24,8949.500394103725,negative,Bacteroides vulgatus et rel.
24,PC1,25,2078.151470483373,negative,Bifidobacterium
25,PC1,26,5.928621297057479,positive,Bilophila et rel.
26,PC1,27,1.8551571968018286,positive,Brachyspira
27,PC1,28,637.3225395937802,negative,Bryantella formatexigens et rel.
28,PC1,29,1.4090415949263224,positive,Bulleidia moorei et rel.
29,PC1,30,6.220712682997554,positive,Burkholderia
30,PC1,31,222.76670071078757,negative,Butyrivibrio crossotus et rel.
31,PC1,32,9.325993557873268,positive,Campylobacter
32,PC1,33,226.38010511096738,positive,Catenibacterium mitsuokai et rel.
33,PC1,34,196.78015160171233,positive,Clostridium (sensu stricto)
34,PC1,35,162.1995370076493,positive,Clostridium cellulosi et rel.
35,PC1,36,240.18059395725504,negative,Clostridium colinum et rel.
36,PC1,37,641.4936447987999,positive,Clostridium difficile et rel.
37,PC1,38,1.2657763050555424,positive,Clostridium felsineum et rel.
38,PC1,39,2478.0618238531756,negative,Clostridium leptum et rel.
39,PC1,40,872.909314714813,negative,Clostridium nexile et rel.
40,PC1,41,2526.0908632482074,negative,Clostridium orbiscindens et rel.
41,PC1,42,37.06510268618556,negative,Clostridium ramosum et rel.
42,PC1,43,973.0973089671345,negative,Clostridium sphenoides et rel.
43,PC1,44,151.8269430518483,negative,Clostridium stercorarium et rel.
44,PC1,45,668.3232801940236,negative,Clostridium symbiosum et rel.
45,PC1,46,0.19555919026624943,positive,Clostridium thermocellum et rel.
46,PC1,47,136.48627094482157,positive,Collinsella
47,PC1,48,42.32244440413658,negative,Coprobacillus catenaformis et rel.
48,PC1,49,4535.508999296139,negative,Coprococcus eutactus et rel.
49,PC1,50,1.6424437643959802,positive,Corynebacterium
50,PC1,51,16.539290191187927,positive,Desulfovibrio et rel.
51,PC1,52,904.3687176988733,negative,Dialister
52,PC1,53,1343.8861081284506,negative,Dorea formicigenerans et rel.
53,PC1,54,0.029028884664578567,negative,Eggerthella lenta et rel.
54,PC1,55,5.244732265368437,negative,Enterobacter aerogenes et rel.
55,PC1,56,16.196297103858278,positive,Enterococcus
56,PC1,57,19.463276574569218,negative,Escherichia coli et rel.
57,PC1,58,79.23928304648284,negative,Eubacterium biforme et rel.
58,PC1,59,7.603706691975913,negative,Eubacterium cylindroides et rel.
59,PC1,60,772.3431768809919,negative,Eubacterium hallii et rel.
60,PC1,61,27.54525246325278,negative,Eubacterium limosum et rel.
61,PC1,62,134.0907650259466,negative,Eubacterium rectale et rel.
62,PC1,63,45.6746540191749,positive,Eubacterium siraeum et rel.
63,PC1,64,633.6813181467126,negative,Eubacterium ventriosum et rel.
64,PC1,65,3317.1937603673528,positive,Faecalibacterium prausnitzii et rel.
65,PC1,66,12.987975239900527,negative,Fusobacteria
66,PC1,67,0.9131433604894964,positive,Gemella
67,PC1,68,2.027014960638479,positive,Granulicatella
68,PC1,69,2.1878250907956027,positive,Haemophilus
69,PC1,70,5.095839308608537,positive,Helicobacter
70,PC1,71,7.909753660176254,negative,Klebisiella pneumoniae et rel.
71,PC1,72,350.70047748346985,negative,Lachnobacillus bovis et rel.
72,PC1,73,292.48664237929756,negative,Lachnospira pectinoschiza et rel.
73,PC1,74,7.877487608541785,positive,Lactobacillus catenaformis et rel.
74,PC1,75,2.4889616584060543,negative,Lactobacillus gasseri et rel.
75,PC1,76,28.95847202748434,positive,Lactobacillus plantarum et rel.
76,PC1,77,41.90406173488709,positive,Lactobacillus salivarius et rel.
77,PC1,78,10.619170387380533,negative,Lactococcus
78,PC1,79,2.362331155069463,positive,Leminorella
79,PC1,80,147.91948114620178,positive,Megamonas hypermegale et rel.
80,PC1,81,471.6112009406948,positive,Megasphaera elsdenii et rel.
81,PC1,82,1.1212198189333684,positive,Methylobacterium
82,PC1,83,0.9178921263780111,positive,Micrococcaceae
83,PC1,84,1258.621060550001,positive,Mitsuokella multiacida et rel.
84,PC1,85,3.220269699498082,positive,Moraxellaceae
85,PC1,86,1.2037713139084902,positive,Novosphingobium
86,PC1,87,26.409773384396495,negative,Oceanospirillum
87,PC1,88,11826.535937361577,negative,Oscillospira guillermondii et rel.
88,PC1,89,860.1467744489287,negative,Outgrouping clostridium cluster XIVa
89,PC1,90,24.963506926348256,positive,Oxalobacter formigenes et rel.
