,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,0.8945809393823223,negative,Actinomycetaceae
1,PC1,2,0.629573992897631,positive,Aerococcus
2,PC1,3,0.3270182232265684,negative,Aeromonas
3,PC1,4,945.2994566841023,negative,Akkermansia
4,PC1,5,9.357972705523586,negative,Alcaligenes faecalis et rel.
5,PC1,6,8124.27389891149,negative,Allistipes et rel.
6,PC1,7,0.14575439641864035,positive,Anaerobiospirillum
7,PC1,8,3.00108115692277,negative,Anaerofustis
8,PC1,9,1243.2660175485091,negative,Anaerostipes caccae et rel.
9,PC1,10,654.9260652771377,positive,Anaerotruncus colihominis et rel.
10,PC1,11,37.76973194887544,negative,Anaerovorax odorimutans et rel.
11,PC1,12,2.388408541779055,negative,Aneurinibacillus
12,PC1,13,31.07801166849952,negative,Aquabacterium
13,PC1,14,0.030564111800641086,positive,Asteroleplasma et rel.
14,PC1,15,1.3459257495443577,positive,Atopobium
15,PC1,16,0.10318596049102141,positive,Bacillus
16,PC1,17,4621.579354786862,negative,Bacteroides fragilis et rel.
17,PC1,18,417.3539575493566,negative,Bacteroides intestinalis et rel.
18,PC1,19,3323.8673723216716,negative,Bacteroides ovatus et rel.
19,PC1,20,1377.0131840776116,negative,Bacteroides plebeius et rel.
20,PC1,21,840.1274744485752,negative,Bacteroides splachnicus et rel.
21,PC1,22,551.9014515413729,negative,Bacteroides stercoris et rel.
22,PC1,23,3397.6497554329035,negative,Bacteroides uniformis et rel.
23,PC1,24,64847.32034354385,negative,Bacteroides vulgatus et rel.
24,PC1,25,185.73497104972856,negative,Bifidobacterium
25,PC1,26,20.283910944204134,negative,Bilophila et rel.
26,PC1,27,6.7193940331964885,positive,Brachyspira
27,PC1,28,432.5154579411269,negative,Bryantella formatexigens et rel.
28,PC1,29,5.429573035410896,positive,Bulleidia moorei et rel.
29,PC1,30,4.950887978837379,negative,Burkholderia
30,PC1,31,1490.9743134935186,negative,Butyrivibrio crossotus et rel.
31,PC1,32,5.735076075225865,positive,Campylobacter
32,PC1,33,362.31920786691717,negative,Catenibacterium mitsuokai et rel.
33,PC1,34,14.401761879999523,positive,Clostridium (sensu stricto)
34,PC1,35,3747.3866765040802,positive,Clostridium cellulosi et rel.
35,PC1,36,616.589108763881,negative,Clostridium colinum et rel.
36,PC1,37,71.80084951480902,positive,Clostridium difficile et rel.
37,PC1,38,0.42986168478396086,negative,Clostridium felsineum et rel.
38,PC1,39,1308.2441699524718,negative,Clostridium leptum et rel.
39,PC1,40,172.6659694706955,negative,Clostridium nexile et rel.
40,PC1,41,4503.532495463079,negative,Clostridium orbiscindens et rel.
41,PC1,42,1.1899317960311389,negative,Clostridium ramosum et rel.
42,PC1,43,1825.8430492214209,negative,Clostridium sphenoides et rel.
43,PC1,44,88.55772665533105,negative,Clostridium stercorarium et rel.
44,PC1,45,9864.840673257444,negative,Clostridium symbiosum et rel.
45,PC1,46,0.4778682990574764,positive,Clostridium thermocellum et rel.
46,PC1,47,607.609777396966,negative,Collinsella
47,PC1,48,2.1774217396934126,negative,Coprobacillus catenaformis et rel.
48,PC1,49,2397.370378742678,negative,Coprococcus eutactus et rel.
49,PC1,50,1.689138653496277,positive,Corynebacterium
50,PC1,51,46.3028224782862,positive,Desulfovibrio et rel.
51,PC1,52,106.81566225145426,negative,Dialister
52,PC1,53,1138.1466551435187,negative,Dorea formicigenerans et rel.
53,PC1,54,22.77732114861239,negative,Eggerthella lenta et rel.
54,PC1,55,24.528125688933326,positive,Enterobacter aerogenes et rel.
55,PC1,56,1.5693509663224192,positive,Enterococcus
56,PC1,57,7.1524737086214145,negative,Escherichia coli et rel.
