,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,1.5836382478084523,positive,Actinomycetaceae
1,PC1,2,1.9318448169677085,positive,Aerococcus
2,PC1,3,0.9368999929193791,positive,Aeromonas
3,PC1,4,282.5051543821406,negative,Akkermansia
4,PC1,5,9.71977021460729,positive,Alcaligenes faecalis et rel.
5,PC1,6,176.3685713661314,positive,Allistipes et rel.
6,PC1,7,1.850936034294309,positive,Anaerobiospirillum
7,PC1,8,1.5106714568975834,positive,Anaerofustis
8,PC1,9,1871.901750457669,negative,Anaerostipes caccae et rel.
9,PC1,10,996.533931813039,positive,Anaerotruncus colihominis et rel.
10,PC1,11,99.78277744155608,negative,Anaerovorax odorimutans et rel.
11,PC1,12,1.6673019016772712,positive,Aneurinibacillus
12,PC1,13,2.156368850719709,positive,Aquabacterium
13,PC1,14,1.8064218739438886,positive,Asteroleplasma et rel.
14,PC1,15,1.7970365093477254,positive,Atopobium
15,PC1,16,4.817148736151418,positive,Bacillus
16,PC1,17,1092.2841284626156,negative,Bacteroides fragilis et rel.
17,PC1,18,108.3055737108931,negative,Bacteroides intestinalis et rel.
18,PC1,19,167.167623831839,negative,Bacteroides ovatus et rel.
19,PC1,20,197.63775994553893,positive,Bacteroides plebeius et rel.
20,PC1,21,525.409053265672,positive,Bacteroides splachnicus et rel.
21,PC1,22,180.02477632956862,negative,Bacteroides stercoris et rel.
22,PC1,23,2089.9574058681,negative,Bacteroides uniformis et rel.
23,PC1,24,8878.072904704744,negative,Bacteroides vulgatus et rel.
24,PC1,25,1244.097635788924,negative,Bifidobacterium
25,PC1,26,5.091955541185263,positive,Bilophila et rel.
26,PC1,27,4.027270148002759,positive,Brachyspira
27,PC1,28,299.4870186593186,negative,Bryantella formatexigens et rel.
28,PC1,29,6.8928669253562225,positive,Bulleidia moorei et rel.
29,PC1,30,4.545428732517292,positive,Burkholderia
30,PC1,31,1632.6897375711933,positive,Butyrivibrio crossotus et rel.
31,PC1,32,15.246375857426763,positive,Campylobacter
32,PC1,33,22.691208755262597,negative,Catenibacterium mitsuokai et rel.
33,PC1,34,183.53681900375784,negative,Clostridium (sensu stricto)
34,PC1,35,311.32464973719095,negative,Clostridium cellulosi et rel.
35,PC1,36,388.725046765735,positive,Clostridium colinum et rel.
36,PC1,37,547.6556462912139,negative,Clostridium difficile et rel.
37,PC1,38,1.876492342228262,positive,Clostridium felsineum et rel.
38,PC1,39,1715.1016210180237,negative,Clostridium leptum et rel.
39,PC1,40,843.2864536644155,negative,Clostridium nexile et rel.
40,PC1,41,1725.2481421184393,negative,Clostridium orbiscindens et rel.
41,PC1,42,15.094328511675249,negative,Clostridium ramosum et rel.
42,PC1,43,65.3420287647906,negative,Clostridium sphenoides et rel.
43,PC1,44,157.2060578857622,negative,Clostridium stercorarium et rel.
44,PC1,45,1005.310286006708,negative,Clostridium symbiosum et rel.
45,PC1,46,2.007959185380236,positive,Clostridium thermocellum et rel.
46,PC1,47,158.07717838960258,negative,Collinsella
47,PC1,48,28.90700002922959,negative,Coprobacillus catenaformis et rel.
48,PC1,49,3027.9888828134235,negative,Coprococcus eutactus et rel.
49,PC1,50,8.117724856152321,positive,Corynebacterium
50,PC1,51,16.594386749080837,positive,Desulfovibrio et rel.
51,PC1,52,290.5715078180094,negative,Dialister
52,PC1,53,1521.4622647285582,negative,Dorea formicigenerans et rel.
53,PC1,54,36.1973115250574,negative,Eggerthella lenta et rel.
54,PC1,55,2.926925196334713,positive,Enterobacter aerogenes et rel.
55,PC1,56,11.483737087474138,negative,Enterococcus
56,PC1,57,32.873252062756826,negative,Escherichia coli et rel.
57,PC1,58,100.16900634158877,negative,Eubacterium biforme et rel.
58,PC1,59,4.705372699574064,positive,Eubacterium cylindroides et rel.
59,PC1,60,861.8085373214017,negative,Eubacterium hallii et rel.
60,PC1,61,1.6123056669229054,negative,Eubacterium limosum et rel.
61,PC1,62,127.14282802266054,negative,Eubacterium rectale et rel.
62,PC1,63,49.31481996622714,positive,Eubacterium siraeum et rel.
63,PC1,64,378.4191027263491,negative,Eubacterium ventriosum et rel.
64,PC1,65,6340.884192960103,positive,Faecalibacterium prausnitzii et rel.
65,PC1,66,22.839228213504825,positive,Fusobacteria
66,PC1,67,1.2950813161834753,positive,Gemella
67,PC1,68,4.848528801970542,positive,Granulicatella
68,PC1,69,0.5767669964666154,negative,Haemophilus
69,PC1,70,9.641423299912246,positive,Helicobacter
70,PC1,71,3.560706968430535,positive,Klebisiella pneumoniae et rel.
71,PC1,72,296.3018009915871,negative,Lachnobacillus bovis et rel.
72,PC1,73,637.383583327404,negative,Lachnospira pectinoschiza et rel.
73,PC1,74,4.531146456536203,positive,Lactobacillus catenaformis et rel.
74,PC1,75,21.661172909194118,positive,Lactobacillus gasseri et rel.
75,PC1,76,31.504018751414076,positive,Lactobacillus plantarum et rel.
76,PC1,77,8.461457468542923,positive,Lactobacillus salivarius et rel.
77,PC1,78,0.8438153943756267,negative,Lactococcus
78,PC1,79,2.7539363414333256,positive,Leminorella
79,PC1,80,152.9158630362278,positive,Megamonas hypermegale et rel.
80,PC1,81,165.2604226476633,positive,Megasphaera elsdenii et rel.
81,PC1,82,1.7892516118549477,positive,Methylobacterium
82,PC1,83,2.215633470393161,positive,Micrococcaceae
83,PC1,84,276.9247546256795,positive,Mitsuokella multiacida et rel.
84,PC1,85,4.369472947392099,positive,Moraxellaceae
85,PC1,86,2.3421925413940863,positive,Novosphingobium
86,PC1,87,31.338383683523826,positive,Oceanospirillum
87,PC1,88,23822.281739161204,positive,Oscillospira guillermondii et rel.
88,PC1,89,1200.577114290703,negative,Outgrouping clostridium cluster XIVa
89,PC1,90,180.42941842680688,negative,Oxalobacter formigenes et rel.
