,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,2.4869888588821123,positive,Actinomycetaceae
1,PC1,2,3.390244828579961,negative,Aerococcus
2,PC1,3,4.373294264058674,negative,Aeromonas
3,PC1,4,32.19525853622842,positive,Akkermansia
4,PC1,5,18.641711974315697,negative,Alcaligenes faecalis et rel.
5,PC1,6,2985.2751387873686,negative,Allistipes et rel.
6,PC1,7,1.8088503565916356,negative,Anaerobiospirillum
7,PC1,8,4.464554521852235,negative,Anaerofustis
8,PC1,9,1470.4319273512385,negative,Anaerostipes caccae et rel.
9,PC1,10,206.92946399671584,negative,Anaerotruncus colihominis et rel.
10,PC1,11,570.7248533344639,positive,Anaerovorax odorimutans et rel.
11,PC1,12,3.9860096055128817,negative,Aneurinibacillus
12,PC1,13,5.724137259021387,negative,Aquabacterium
13,PC1,14,2.117276002920941,negative,Asteroleplasma et rel.
14,PC1,15,0.390827583061889,negative,Atopobium
15,PC1,16,4.818850849676705,negative,Bacillus
16,PC1,17,1429.8383033641965,negative,Bacteroides fragilis et rel.
17,PC1,18,188.41561128303076,negative,Bacteroides intestinalis et rel.
18,PC1,19,740.4379265323425,negative,Bacteroides ovatus et rel.
19,PC1,20,299.91771751877667,negative,Bacteroides plebeius et rel.
20,PC1,21,304.13146459658213,negative,Bacteroides splachnicus et rel.
21,PC1,22,165.00210076545,negative,Bacteroides stercoris et rel.
22,PC1,23,613.2476788618477,negative,Bacteroides uniformis et rel.
23,PC1,24,11383.151078810382,negative,Bacteroides vulgatus et rel.
24,PC1,25,1284.4688162536438,negative,Bifidobacterium
25,PC1,26,11.278630155089926,negative,Bilophila et rel.
26,PC1,27,5.483009189643418,negative,Brachyspira
27,PC1,28,3231.4879244195786,negative,Bryantella formatexigens et rel.
28,PC1,29,11.588124202472008,positive,Bulleidia moorei et rel.
29,PC1,30,5.798779648729015,negative,Burkholderia
30,PC1,31,1677.3424300069955,negative,Butyrivibrio crossotus et rel.
31,PC1,32,16.252811826255673,negative,Campylobacter
32,PC1,33,116.13299527634165,positive,Catenibacterium mitsuokai et rel.
33,PC1,34,196.43312150404736,negative,Clostridium (sensu stricto)
34,PC1,35,16488.242005886776,positive,Clostridium cellulosi et rel.
35,PC1,36,4.5681121950713885,negative,Clostridium colinum et rel.
36,PC1,37,164.41858191640543,negative,Clostridium difficile et rel.
37,PC1,38,3.381571820017567,negative,Clostridium felsineum et rel.
38,PC1,39,3332.383348837264,positive,Clostridium leptum et rel.
39,PC1,40,1590.9445598542004,positive,Clostridium nexile et rel.
40,PC1,41,6408.945619838236,positive,Clostridium orbiscindens et rel.
41,PC1,42,297.2230508017811,positive,Clostridium ramosum et rel.
42,PC1,43,1944.5408247924177,negative,Clostridium sphenoides et rel.
43,PC1,44,208.06673697486286,negative,Clostridium stercorarium et rel.
44,PC1,45,1279.3412543011184,negative,Clostridium symbiosum et rel.
45,PC1,46,7.612552947438119,negative,Clostridium thermocellum et rel.
46,PC1,47,1807.7246417134318,positive,Collinsella
47,PC1,48,28.891910973368518,negative,Coprobacillus catenaformis et rel.
48,PC1,49,4149.335776402794,positive,Coprococcus eutactus et rel.
49,PC1,50,5.813867377856549,negative,Corynebacterium
50,PC1,51,0.8056716655409869,negative,Desulfovibrio et rel.
51,PC1,52,184.42622981631376,negative,Dialister
52,PC1,53,2352.540085757619,positive,Dorea formicigenerans et rel.
53,PC1,54,139.55784861513627,positive,Eggerthella lenta et rel.
54,PC1,55,19.774720099059248,negative,Enterobacter aerogenes et rel.
55,PC1,56,32.44962892382418,negative,Enterococcus
56,PC1,57,9.056260450268375,positive,Escherichia coli et rel.
57,PC1,58,708.3807688576906,positive,Eubacterium biforme et rel.
58,PC1,59,8.788772127664148,positive,Eubacterium cylindroides et rel.
59,PC1,60,894.5325948219357,negative,Eubacterium hallii et rel.
60,PC1,61,5.048364868146644,negative,Eubacterium limosum et rel.
61,PC1,62,674.1288209082581,negative,Eubacterium rectale et rel.
62,PC1,63,290.7919396885172,negative,Eubacterium siraeum et rel.
63,PC1,64,879.9228150350476,positive,Eubacterium ventriosum et rel.
64,PC1,65,71215.65829530019,negative,Faecalibacterium prausnitzii et rel.
65,PC1,66,21.0334227965062,negative,Fusobacteria
66,PC1,67,2.612129439879158,negative,Gemella
