,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,2.811507123061512,positive,Actinomycetaceae
1,PC1,2,0.4882955630540274,negative,Aerococcus
2,PC1,3,0.9739859102450746,negative,Aeromonas
3,PC1,4,503.912064067024,negative,Akkermansia
4,PC1,5,115.12646231715627,positive,Alcaligenes faecalis et rel.
5,PC1,6,677.8789736725715,positive,Allistipes et rel.
6,PC1,7,0.011460812604500846,positive,Anaerobiospirillum
7,PC1,8,3.7199558008962264,negative,Anaerofustis
8,PC1,9,2386.909252886711,negative,Anaerostipes caccae et rel.
9,PC1,10,60.651681133624514,negative,Anaerotruncus colihominis et rel.
10,PC1,11,210.56526443658498,negative,Anaerovorax odorimutans et rel.
11,PC1,12,1.1396832831828267,negative,Aneurinibacillus
12,PC1,13,10.425103328442235,positive,Aquabacterium
13,PC1,14,0.24406134087883583,negative,Asteroleplasma et rel.
14,PC1,15,2.841625970138178,negative,Atopobium
15,PC1,16,1.9515582780208007,negative,Bacillus
16,PC1,17,956.379179950162,negative,Bacteroides fragilis et rel.
17,PC1,18,138.25581530038178,negative,Bacteroides intestinalis et rel.
18,PC1,19,338.79242308381953,negative,Bacteroides ovatus et rel.
19,PC1,20,255.8924287678449,positive,Bacteroides plebeius et rel.
20,PC1,21,94.17160646725561,positive,Bacteroides splachnicus et rel.
21,PC1,22,89.02650628562868,negative,Bacteroides stercoris et rel.
22,PC1,23,1091.674083170726,negative,Bacteroides uniformis et rel.
23,PC1,24,3585.98007788039,negative,Bacteroides vulgatus et rel.
24,PC1,25,2362.2977104251268,negative,Bifidobacterium
25,PC1,26,4.370181973865994,positive,Bilophila et rel.
26,PC1,27,0.45239124272693604,negative,Brachyspira
27,PC1,28,738.4676289183783,negative,Bryantella formatexigens et rel.
28,PC1,29,3.7796510114518687,negative,Bulleidia moorei et rel.
29,PC1,30,43.527286132264656,positive,Burkholderia
30,PC1,31,533.1381305750376,positive,Butyrivibrio crossotus et rel.
31,PC1,32,2.168529306999482,negative,Campylobacter
32,PC1,33,104.55591206771193,positive,Catenibacterium mitsuokai et rel.
33,PC1,34,17.53248596481615,negative,Clostridium (sensu stricto)
34,PC1,35,700.8578607403172,negative,Clostridium cellulosi et rel.
35,PC1,36,36.1242182900797,positive,Clostridium colinum et rel.
36,PC1,37,110.80851917264988,positive,Clostridium difficile et rel.
