,PC,bacteria_id,loading,sign,bacteria_name
0,PC1,1,3.105538729895683,negative,Actinomycetaceae
1,PC1,2,1.5562249385341382,negative,Aerococcus
2,PC1,3,1.4575036408470972,negative,Aeromonas
3,PC1,4,502.51828307861194,negative,Akkermansia
4,PC1,5,1.810239888160372,negative,Alcaligenes faecalis et rel.
5,PC1,6,42.25545630700122,negative,Allistipes et rel.
6,PC1,7,1.1721116226660975,negative,Anaerobiospirillum
7,PC1,8,4.692344906679,negative,Anaerofustis
8,PC1,9,2662.4106293287246,negative,Anaerostipes caccae et rel.
9,PC1,10,379.7928522816803,positive,Anaerotruncus colihominis et rel.
10,PC1,11,178.5548885536409,negative,Anaerovorax odorimutans et rel.
11,PC1,12,1.487622026118548,negative,Aneurinibacillus
12,PC1,13,1.107445058158525,negative,Aquabacterium
13,PC1,14,0.9423370375494012,negative,Asteroleplasma et rel.
14,PC1,15,3.632702080259912,negative,Atopobium
15,PC1,16,3.8984280472980317,negative,Bacillus
16,PC1,17,538.3772326392924,negative,Bacteroides fragilis et rel.
17,PC1,18,68.38950677864031,negative,Bacteroides intestinalis et rel.
18,PC1,19,138.64031938708274,negative,Bacteroides ovatus et rel.
19,PC1,20,107.61594202783178,positive,Bacteroides plebeius et rel.
20,PC1,21,211.51600552629512,positive,Bacteroides splachnicus et rel.
21,PC1,22,53.800176389384696,negative,Bacteroides stercoris et rel.
22,PC1,23,470.796584056471,negative,Bacteroides uniformis et rel.
23,PC1,24,3907.4443267510856,negative,Bacteroides vulgatus et rel.
24,PC1,25,2545.5654509986466,negative,Bifidobacterium
25,PC1,26,2.2889600043778686,negative,Bilophila et rel.
26,PC1,27,1.7382231094321041,negative,Brachyspira
27,PC1,28,951.4877494284658,negative,Bryantella formatexigens et rel.
28,PC1,29,3.4077942609318668,negative,Bulleidia moorei et rel.
29,PC1,30,4.081604020382456,negative,Burkholderia
30,PC1,31,258.6600150615897,positive,Butyrivibrio crossotus et rel.
31,PC1,32,6.874504478850253,negative,Campylobacter
32,PC1,33,168.92535562853314,positive,Catenibacterium mitsuokai et rel.
33,PC1,34,30.447896048649287,positive,Clostridium (sensu stricto)
34,PC1,35,643.0741102957818,positive,Clostridium cellulosi et rel.
35,PC1,36,38.51792279426409,positive,Clostridium colinum et rel.
36,PC1,37,629.910974360648,positive,Clostridium difficile et rel.
37,PC1,38,0.8640372398991422,negative,Clostridium felsineum et rel.
38,PC1,39,2316.959621496162,negative,Clostridium leptum et rel.
39,PC1,40,772.2747504927164,negative,Clostridium nexile et rel.
40,PC1,41,1731.1915013938224,negative,Clostridium orbiscindens et rel.
41,PC1,42,42.800498287184695,negative,Clostridium ramosum et rel.
42,PC1,43,463.80513294091764,negative,Clostridium sphenoides et rel.
43,PC1,44,187.08385947544178,negative,Clostridium stercorarium et rel.
44,PC1,45,789.6119516981842,negative,Clostridium symbiosum et rel.
45,PC1,46,0.1645398601249256,negative,Clostridium thermocellum et rel.
46,PC1,47,261.71671848262196,negative,Collinsella
47,PC1,48,67.60588254002114,negative,Coprobacillus catenaformis et rel.
48,PC1,49,4378.666846559473,negative,Coprococcus eutactus et rel.
49,PC1,50,2.878225979560178,negative,Corynebacterium
50,PC1,51,0.6100102740710583,negative,Desulfovibrio et rel.
51,PC1,52,331.3519696752171,negative,Dialister
52,PC1,53,1829.222402416169,negative,Dorea formicigenerans et rel.
53,PC1,54,36.111546758693784,negative,Eggerthella lenta et rel.
54,PC1,55,287.62650556785974,negative,Enterobacter aerogenes et rel.
55,PC1,56,29.376224038775767,negative,Enterococcus
56,PC1,57,1333.9054674688316,negative,Escherichia coli et rel.
57,PC1,58,133.45113325441875,positive,Eubacterium biforme et rel.
58,PC1,59,9.196025110691261,negative,Eubacterium cylindroides et rel.
59,PC1,60,1117.6346941238605,negative,Eubacterium hallii et rel.
60,PC1,61,6.920484613276121,negative,Eubacterium limosum et rel.
61,PC1,62,379.1496284826445,negative,Eubacterium rectale et rel.
62,PC1,63,0.8216802886581601,positive,Eubacterium siraeum et rel.
63,PC1,64,1250.171085893208,negative,Eubacterium ventriosum et rel.
64,PC1,65,4375.783436278341,negative,Faecalibacterium prausnitzii et rel.
65,PC1,66,6.755984978693059,negative,Fusobacteria
66,PC1,67,1.423499761247392,negative,Gemella
67,PC1,68,4.303941513480234,negative,Granulicatella
68,PC1,69,1.789958826677623,negative,Haemophilus
69,PC1,70,4.88946988187088,negative,Helicobacter
70,PC1,71,149.22047256369166,negative,Klebisiella pneumoniae et rel.
71,PC1,72,249.28572999523263,negative,Lachnobacillus bovis et rel.
72,PC1,73,1218.745531621084,negative,Lachnospira pectinoschiza et rel.
73,PC1,74,6.751528834530592,positive,Lactobacillus catenaformis et rel.
74,PC1,75,29.122596361620193,negative,Lactobacillus gasseri et rel.
75,PC1,76,32.97660088243318,negative,Lactobacillus plantarum et rel.
76,PC1,77,8.52589034312305,positive,Lactobacillus salivarius et rel.
77,PC1,78,103.23848392699233,negative,Lactococcus
78,PC1,79,0.1991630364583061,positive,Leminorella
79,PC1,80,180.30408244361365,positive,Megamonas hypermegale et rel.
80,PC1,81,295.125947295551,positive,Megasphaera elsdenii et rel.
81,PC1,82,0.6298273345935057,negative,Methylobacterium
82,PC1,83,0.7296942977679691,negative,Micrococcaceae
83,PC1,84,826.7399097322628,positive,Mitsuokella multiacida et rel.
84,PC1,85,1.714608040077655,negative,Moraxellaceae
85,PC1,86,0.857493069829781,negative,Novosphingobium
86,PC1,87,8.883916044116253,negative,Oceanospirillum
87,PC1,88,9465.95549807591,positive,Oscillospira guillermondii et rel.
88,PC1,89,875.1104438742966,negative,Outgrouping clostridium cluster XIVa
89,PC1,90,83.95660635946392,negative,Oxalobacter formigenes et rel.
90,PC1,91,244.67661904279782,negative,Papillibacter cinnamivorans et rel.
91,PC1,92,203.68444376129892,negative,Parabacteroides distasonis et rel.
92,PC1,93,5.398500028529097,negative,Peptococcus niger et rel.
93,PC1,94,1.7042643818025764,negative,Peptostreptococcus anaerobius et rel.
94,PC1,95,3.96478626818287,negative,Peptostreptococcus micros et rel.
95,PC1,96,52.916162445630576,positive,Phascolarctobacterium faecium et rel.
96,PC1,97,149443.40208652697,positive,Prevotella melaninogenica et rel.
97,PC1,98,22229.85488055476,positive,Prevotella oralis et rel.
98,PC1,99,22.613527267117853,positive,Prevotella ruminicola et rel.
99,PC1,100,90.67654089649976,positive,Prevotella tannerae et rel.
100,PC1,101,9.697928941041475,negative,Propionibacterium
101,PC1,102,10.238151286422784,negative,Proteus et rel.
102,PC1,103,10.050005943563844,negative,Pseudomonas
103,PC1,104,256.20876971855256,negative,Roseburia intestinalis et rel.
104,PC1,105,1908.1573809050742,negative,Ruminococcus bromii et rel.
105,PC1,106,1296.8535483654719,negative,Ruminococcus callidus et rel.
106,PC1,107,883.381894453505,negative,Ruminococcus gnavus et rel.
107,PC1,108,619.8688017286732,negative,Ruminococcus lactaris et rel.
108,PC1,109,9526.323361578727,negative,Ruminococcus obeum et rel.
109,PC1,110,75.43277847104797,negative,Serratia
110,PC1,111,326.57248632128807,positive,Sporobacter termitidis et rel.
111,PC1,112,2.0059046270293104,negative,Staphylococcus
112,PC1,113,1170.0549888657208,negative,Streptococcus bovis et rel.
113,PC1,114,73.43063397120801,negative,Streptococcus intermedius et rel.
114,PC1,115,283.02120079145726,negative,Streptococcus mitis et rel.
115,PC1,116,8830.980282464612,negative,Subdoligranulum variable at rel.
116,PC1,117,33.726293142287865,negative,Sutterella wadsworthia et rel.
117,PC1,118,14.245533012236816,positive,Tannerella et rel.
118,PC1,119,11.721246576915533,positive,Uncultured Bacteroidetes
119,PC1,120,17.438019455309878,negative,Uncultured Chroococcales
120,PC1,121,828.1619129969168,positive,Uncultured Clostridium (sensu stricto)les I
121,PC1,122,415.49685971151825,positive,Uncultured Clostridium (sensu stricto)les II
122,PC1,123,334.0606548810998,positive,Uncultured Mollicutes
123,PC1,124,7.97442262172301,negative,Uncultured Selenomonadaceae
124,PC1,125,0.9929416127303401,positive,Veillonella
125,PC1,126,4.940762565079213,negative,Vibrio
